z,n,name,levelEnergy(MeV),halflife,halflifeUnit,halflifeUncertainty,decayMode,branchingRatio,branchingRatioUncertainty
61,99,160Pm,0.191,700,ms,>,B-,,
61,99,160Pm,0.191,700,ms,>,IT,,
61,98,159Pm,0,1.634,s,0.04,β⁻,100,
61,98,159Pm,0,1.634,s,0.04,β⁻n,0.6,
61,104,165Pm,0,0.297,s,+0.111-0.101,β⁻,100,
61,104,165Pm,0,0.297,s,+0.111-0.101,β⁻n,13.3,6.2
61,100,161Pm,0,730,ms,+43-33,β⁻,100,
61,100,161Pm,0,730,ms,+43-33,β⁻n,1.09,0.11
61,101,162Pm,0,474,ms,+37-23,β⁻,100,
61,101,162Pm,0,474,ms,+37-23,β⁻n,1.79,0.19
61,102,163Pm,0,363,ms,+42-30,β⁻,100,
61,102,163Pm,0,363,ms,+42-30,β⁻n,5,0.74
61,103,164Pm,0,280,ms,+38-33,β⁻,100,
61,103,164Pm,0,280,ms,+38-33,β⁻n,6.2,1.8
62,67,129Sm,0,0.55,s,0.1,εp,,
62,67,129Sm,0,0.55,s,0.1,ε+β+,100,
62,68,130Sm,0,,,,ε+β+,,
62,69,131Sm,0,1.2,s,0.2,εp,,
62,69,131Sm,0,1.2,s,0.2,ε+β+,100,
62,77,139Sm,0,2.57,m,0.09,ε+β+,100,
62,77,139Sm,0.45738,10.7,s,0.6,IT,93.7,0.5
62,77,139Sm,0.45738,10.7,s,0.6,EC+B+,6.3,0.5
62,78,140Sm,0,14.78,m,0.08,ε+β+,100,
62,79,141Sm,0,10.4,m,0.5,ε+β+,100,
62,79,141Sm,0.1759,22.6,m,0.2,IT,0.31,0.03
62,79,141Sm,0.1759,22.6,m,0.2,EC+B+,99.69,0.03
62,70,132Sm,0,4,s,0.3,ε+β+,100,
62,70,132Sm,0,4,s,0.3,εp,,
62,71,133Sm,0,2.9,s,0.2,εp,,
62,71,133Sm,0,2.9,s,0.2,ε+β+,100,
62,71,133Sm,0+X,3.4,s,0.5,EC+B+,,
62,71,133Sm,0+X,3.4,s,0.5,IT,,
62,71,133Sm,0+X,3.4,s,0.5,ECp,,
62,72,134Sm,0,9.5,s,0.7,ε+β+,100,
62,73,135Sm,0,10.3,s,0.5,εp,0.02,0.01
62,73,135Sm,0,10.3,s,0.5,ε+β+,100,
62,74,136Sm,0,45,s,2,ε+β+,100,
62,75,137Sm,0,45,s,4,ε+β+,100,
62,76,138Sm,0,3.1,m,0.2,ε+β+,100,
62,89,151Sm,0,94.6,y,0.6,β⁻,100,
62,80,142Sm,0,72.48,m,0.04,ε+β+,100,
62,81,143Sm,0,8.83,m,0.01,ε+β+,100,
62,81,143Sm,0.75399,66,s,1,IT,99.76,0.05
62,81,143Sm,0.75399,66,s,1,EC+B+,0.24,0.05
62,83,145Sm,0,340,d,3,ε,100,
62,84,146Sm,0,6.80e+07,y,7.00e+06,ɑ,100,
62,85,147Sm,0,1.07e+11,y,6.55e+08,ɑ,100,
62,86,148Sm,0,6.84e+15,y,9.73e+14-9.88e+14,ɑ,100,
62,102,164Sm,0,1.42,s,0.06,β⁻,100,
62,102,164Sm,0,1.42,s,0.06,β⁻n,0.7,
62,101,163Sm,0,1.67,s,+0.18-0.19,β⁻,100,
62,101,163Sm,0,1.67,s,+0.18-0.19,β⁻n,0.1,
62,100,162Sm,0,3.09,s,0.27,β⁻,100,
62,106,168Sm,0,0.353,s,+0.21-0.164,β⁻,100,
62,106,168Sm,0,0.353,s,+0.21-0.164,β⁻n,21,
62,105,167Sm,0,334,ms,+83-78,β⁻,100,
62,105,167Sm,0,334,ms,+83-78,β⁻n,16,
62,104,166Sm,0,399,ms,+56-62,β⁻,100,
62,104,166Sm,0,399,ms,+56-62,β⁻n,4.4,1.4
62,103,165Sm,0,614,ms,+89-91,β⁻,100,
62,103,165Sm,0,614,ms,+89-91,β⁻n,1.36,0.4
62,99,161Sm,0,4.63,s,0.29,β⁻,100,
62,91,153Sm,0,46.283,h,0.002,β⁻,100,
62,93,155Sm,0,22.182,m,0.054,β⁻,100,
62,94,156Sm,0,9.4,h,0.2,β⁻,100,
62,95,157Sm,0,8.04,m,0.06,β⁻,100,
62,96,158Sm,0,5.32,m,0.05,β⁻,100,
62,97,159Sm,0,11.37,s,0.15,β⁻,100,
62,98,160Sm,0,9.6,s,0.3,β⁻,100,
63,107,170Eu,0,197,ms,+74-71,β⁻,100,
63,107,170Eu,0,197,ms,+74-71,β⁻n,24,
63,106,169Eu,0,389,ms,90,β⁻,100,
63,106,169Eu,0,389,ms,90,β⁻n,14.6,
63,101,164Eu,0,4.08,s,0.16,β⁻,100,
63,100,163Eu,0,7.7,s,0.4,β⁻,100,
63,103,166Eu,0,1.29,s,+0.07-0.08,β⁻,100,
63,103,166Eu,0,1.29,s,+0.07-0.08,β⁻n,0.63,0.17
63,102,165Eu,0,2.25,s,0.14,β⁻,100,
63,102,165Eu,0,2.25,s,0.14,β⁻n,0.4,
63,105,168Eu,0,440,ms,48,β⁻,100,
63,105,168Eu,0,440,ms,48,β⁻n,3.95,0.83
63,104,167Eu,0,862,ms,+75-59,β⁻,100,
63,104,167Eu,0,862,ms,+75-59,β⁻n,1.95,0.38
63,67,130Eu,0,0.9,ms,+0.49-0.29,p,100,
63,68,131Eu,0,17.8,ms,1.9,p,,
63,68,131Eu,0,17.8,ms,1.9,ε+β+,,
63,69,132Eu,0,,,,p,,
63,69,132Eu,0,,,,ε+β+,,
63,69,132Eu,0,,,,εp,,
63,78,141Eu,0,40.7,s,0.7,ε+β+,100,
63,78,141Eu,0.09645000000000001,3,s,0.3,IT,87,
63,78,141Eu,0.09645000000000001,3,s,0.3,EC+B+,13,
63,79,142Eu,0,2.36,s,0.1,ε+β+,100,
63,79,142Eu,0.52,1.223,m,0.007,EC+B+,100,
63,71,134Eu,0,0.5,s,0.2,εp,,
63,71,134Eu,0,0.5,s,0.2,ε+β+,100,
63,72,135Eu,0,1.5,s,0.2,ε+β+,100,
63,72,135Eu,0,1.5,s,0.2,εp,,
63,73,136Eu,0+X,3.3,s,0.3,εp,0.09,
63,73,136Eu,0+X,3.3,s,0.3,ε+β+,100,
63,73,136Eu,0+X,3.8,s,0.3,ECp,0.09,
63,73,136Eu,0+X,3.8,s,0.3,EC+B+,100,
63,74,137Eu,0,11,s,2,ε+β+,100,
63,75,138Eu,0,12.1,s,0.5,ε+β+,100,
63,76,139Eu,0,17.9,s,0.6,ε+β+,100,
63,77,140Eu,0,1.51,s,0.02,ε+β+,100,
63,77,140Eu,0.21,125,ms,2,IT,99,
63,77,140Eu,0.21,125,ms,2,EC+B+,1,
63,89,152Eu,0,13.517,y,0.009,β⁻,27.92,0.13
63,89,152Eu,0,13.517,y,0.009,ε+β+,72.08,0.13
63,89,152Eu,0.0455998,9.3116,h,0.0013,B-,73,3
63,89,152Eu,0.0455998,9.3116,h,0.0013,EC+B+,27,3
63,89,152Eu,0.14786000000000002,95.8,m,0.4,IT,100,
63,80,143Eu,0,2.6,m,0.02,ε+β+,100,
63,81,144Eu,0,10.2,s,0.1,ε+β+,100,
63,82,145Eu,0,5.93,d,0.03,ε+β+,100,
63,83,146Eu,0,4.61,d,0.03,ε+β+,100,
63,84,147Eu,0,24.1,d,0.6,ɑ,0.0022,0.0006
63,84,147Eu,0,24.1,d,0.6,ε,99.9978,0.0006
63,85,148Eu,0,54.4,d,0.4,ɑ,9.4e-7,2.8e-7
63,85,148Eu,0,54.4,d,0.4,ε+β+,100,
63,86,149Eu,0,93.1,d,0.4,ε,100,
63,87,150Eu,0,36.6,y,0.7,ε+β+,100,
63,87,150Eu,0.0417,12.8,h,0.1,B-,89,2
63,87,150Eu,0.0417,12.8,h,0.1,EC+B+,11,2
63,88,151Eu,0,4.60e+18,y,1.20e+18,ɑ,100,
63,91,154Eu,0,8.591,y,+0.004-0.004,β⁻,99.982,0.012
63,91,154Eu,0,8.591,y,+0.004-0.004,ε+β+,0.018,0.012
63,91,154Eu,0.1453,46.3,m,0.3,IT,100,
63,92,155Eu,0,4.742,y,+0.008-0.008,β⁻,100,
63,93,156Eu,0,15.16,d,0.02,β⁻,100,
63,94,157Eu,0,15.18,h,0.03,β⁻,100,
63,95,158Eu,0,45.9,m,0.2,β⁻,100,
63,96,159Eu,0,18.1,m,0.1,β⁻,100,
63,97,160Eu,0,42.6,s,0.5,β⁻,100,
63,97,160Eu,0.093,30.8,s,0.5,B-,100,
63,98,161Eu,0,26,s,2,β⁻,100,
63,99,162Eu,0,11.7,s,1.2,β⁻,100,
63,99,162Eu,0.15980000000000003,12,s,0.2,B-,100,
64,79,143Gd,0,39,s,2,ε+β+,100,
64,79,143Gd,0.15259999999999999,110,s,2,EC+B+,100,
64,70,134Gd,0,,,,εp,,
64,70,134Gd,0,,,,ε+β+,,
64,72,136Gd,0,,,,εp,,
64,72,136Gd,0,,,,ε+β+,,
64,71,135Gd,0,1.1,s,0.2,εp,2,
64,71,135Gd,0,1.1,s,0.2,ε+β+,100,
64,74,138Gd,0,4.7,s,0.9,ε+β+,100,
64,74,138Gd,0,4.7,s,0.9,εp,,
64,73,137Gd,0,2.2,s,0.2,εp,2,
64,73,137Gd,0,2.2,s,0.2,ε+β+,100,
64,76,140Gd,0,15.8,s,0.4,ε+β+,100,
64,75,139Gd,0,5.6,s,0.3,εp,,
64,75,139Gd,0,5.6,s,0.3,ε+β+,100,
64,75,139Gd,0.25,4.8,s,0.9,ECp,,
64,75,139Gd,0.25,4.8,s,0.9,EC+B+,100,
64,78,142Gd,0,70.2,s,0.6,ε+β+,100,
64,77,141Gd,0,17,s,3,εp,0.03,0.01
64,77,141Gd,0,17,s,3,ε+β+,100,
64,77,141Gd,0.37776,24.4,s,0.5,IT,11,2
64,77,141Gd,0.37776,24.4,s,0.5,EC+B+,89,2
64,81,145Gd,0,23.2,m,0.5,ε+β+,100,
64,81,145Gd,0.7491,85,s,3,IT,94.3,0.5
64,81,145Gd,0.7491,85,s,3,EC+B+,5.7,0.5
64,80,144Gd,0,4.48,m,0.05,ε+β+,100,
64,83,147Gd,0,38.06,h,0.12,ε+β+,100,
64,82,146Gd,0,48.27,d,0.09,ε+β+,100,
64,85,149Gd,0,9.28,d,0.09,ɑ,0.00042,0.00009
64,85,149Gd,0,9.28,d,0.09,ε+β+,100,
64,84,148Gd,0,86.9,y,3.9,ɑ,100,
64,87,151Gd,0,124.5,d,0.9,ɑ,8e-7,
64,87,151Gd,0,124.5,d,0.9,ε,100,
64,86,150Gd,0,1.79e+06,y,7.65e+04,ɑ,100,
64,89,153Gd,0,240.41,d,0.93,ε,100,
64,88,152Gd,0,1.08e+14,y,8.00e+12,ɑ,100,
64,95,159Gd,0,18.479,h,0.004,β⁻,100,
64,98,162Gd,0,8.39,m,0.2,β⁻,100,
64,97,161Gd,0,3.66,m,0.05,β⁻,100,
64,99,163Gd,0,68,s,3,β⁻,100,
64,99,163Gd,0.1378,23.5,s,1.0,B-,,
64,99,163Gd,0.1378,23.5,s,1.0,IT,,
64,104,168Gd,0,3.02,s,0.15,β⁻,100,
64,103,167Gd,0,4.26,s,+0.18-0.32,β⁻,100,
64,102,166Gd,0,5,s,0.8,β⁻,100,
64,101,165Gd,0,11.6,s,1.0,β⁻,100,
64,100,164Gd,0,45,s,3,β⁻,100,
64,108,172Gd,0,0.163,s,+0.113-0.099,β⁻,100,
64,108,172Gd,0,0.163,s,+0.113-0.099,β⁻n,50,
64,107,171Gd,0,0.392,s,+0.145-0.135,β⁻,100,
64,107,171Gd,0,0.392,s,+0.145-0.135,β⁻n,10,
64,106,170Gd,0,0.616,s,0.11,β⁻,100,
64,106,170Gd,0,0.616,s,0.11,β⁻n,3,
64,105,169Gd,0,0.892,s,+0.09-0.092,β⁻,100,
64,105,169Gd,0,0.892,s,+0.09-0.092,β⁻n,0.7,
65,101,166Tb,0,27.1,s,1.5,β⁻,100,
65,100,165Tb,0,2.11,m,0.1,β⁻,100,
65,103,168Tb,0,9.4,s,0.4,β⁻,100,
65,102,167Tb,0,18.9,s,1.6,β⁻,100,
65,109,174Tb,0,,,,β⁻,100,
65,109,174Tb,0,,,,β⁻n,,
65,108,173Tb,0,,,,β⁻,100,
65,108,173Tb,0,,,,β⁻n,,
65,105,170Tb,0,0.96,s,0.08,β⁻,100,
65,105,170Tb,0,0.96,s,0.08,β⁻n,,
65,104,169Tb,0,5.13,s,0.32,β⁻,100,
65,107,172Tb,0,0.76,s,0.19,β⁻,100,
65,107,172Tb,0,0.76,s,0.19,β⁻n,,
65,106,171Tb,0,1.24,s,+0.09-0.1,β⁻,100,
65,106,171Tb,0,1.24,s,+0.09-0.1,β⁻n,,
65,80,145Tb,0+X,30.9,s,0.6,ε+β+,100,
65,82,147Tb,0,1.64,h,0.03,ε+β+,100,
65,82,147Tb,0.0506,1.83,m,0.06,EC+B+,100,
65,81,146Tb,0,8,s,4,ε+β+,100,
65,81,146Tb,0+X,24.1,s,0.5,EC+B+,100,
65,84,149Tb,0,4.12,h,0.02,ɑ,16.7,1.7
65,84,149Tb,0,4.12,h,0.02,ε+β+,83.3,1.7
65,84,149Tb,0.03578,4.17,m,0.05,a,0.022,0.003
65,84,149Tb,0.03578,4.17,m,0.05,EC+B+,99.978,0.003
65,83,148Tb,0,60,m,1,ε+β+,100,
65,83,148Tb,0.0901,2.21,m,0.05,EC+B+,100,
65,86,151Tb,0,17.609,h,0.014,ɑ,0.0095,0.0015
65,86,151Tb,0,17.609,h,0.014,ε+β+,99.9905,0.0015
65,86,151Tb,0.09953000000000001,25,s,3,IT,93.4,2
65,86,151Tb,0.09953000000000001,25,s,3,EC+B+,6.6,2
65,85,150Tb,0,3.48,h,0.16,ε+β+,100,
65,85,150Tb,0.461,5.8,m,0.2,EC+B+,100,
65,85,150Tb,0.461,5.8,m,0.2,IT,,
65,88,153Tb,0,2.34,d,0.01,ε+β+,100,
65,87,152Tb,0,17.48,h,0.09,ε+β+,100,
65,87,152Tb,0.5017400000000001,4.1,m,0.1,IT,78.9,0.6
65,87,152Tb,0.5017400000000001,4.1,m,0.1,EC+B+,21.1,0.6
65,89,154Tb,0,21.5,h,0.36,ε+β+,100,
65,89,154Tb,0.012,9.994,h,0.039,IT,21.8,0.7
65,89,154Tb,0.012,9.994,h,0.039,EC+B+,78.2,0.7
65,89,154Tb,0.2,22.7,h,0.5,IT,1.8,0.6
65,89,154Tb,0.2,22.7,h,0.5,EC+B+,98.2,0.6
65,91,156Tb,0,5.35,d,0.1,ε+β+,100,
65,91,156Tb,0.0884,5.2,h,0.2,IT,100,
65,91,156Tb,0.0884,5.2,h,0.2,EC+B+,,
65,91,156Tb,0+X,24.4,h,1.0,IT,100,
65,90,155Tb,0,5.32,d,0.06,ε,100,
65,93,158Tb,0,180,y,11,β⁻,16.6,0.7
65,93,158Tb,0,180,y,11,ε+β+,83.4,0.7
65,93,158Tb,0.1103,10.7,s,0.2,EC+B+,0.01,
65,93,158Tb,0.1103,10.7,s,0.2,IT,100,
65,93,158Tb,0.1103,10.7,s,0.2,B-,0.6,
65,92,157Tb,0,71,y,7,ε,100,
65,95,160Tb,0,72.3,d,0.2,β⁻,100,
65,97,162Tb,0,7.6,m,0.17,β⁻,100,
65,97,162Tb,0.28550000000000003,,,,B-,,
65,97,162Tb,0.28550000000000003,,,,IT,,
65,96,161Tb,0,6.9584,d,0.0053,β⁻,100,
65,99,164Tb,0,3,m,0.1,β⁻,100,
65,99,164Tb,0.145,,,,B-,,
65,99,164Tb,0.145,,,,IT,,
65,98,163Tb,0,19.5,m,0.3,β⁻,100,
65,70,135Tb,0,0.94,ms,+0.33-0.22,p,100,
65,73,138Tb,0+X,,,,εp,,
65,73,138Tb,0+X,,,,ε+β+,,
65,75,140Tb,0,2.3,s,0.1,εp,0.26,0.13
65,75,140Tb,0,2.3,s,0.1,ε+β+,100,
65,74,139Tb,0,1.6,s,0.2,ε+β+,100,
65,74,139Tb,0,1.6,s,0.2,εp,,
65,77,142Tb,0,597,ms,17,εp,0.0022,0.0011
65,77,142Tb,0,597,ms,17,ε+β+,100,
65,77,142Tb,0.2797,303,ms,17,IT,100,
65,76,141Tb,0,3.5,s,0.2,ε+β+,100,
65,76,141Tb,0,3.5,s,0.2,εp,,
65,79,144Tb,0,&asymp;1,s,,ε+β+,100,
65,79,144Tb,0.3969,4.29,s,0.14,IT,66,
65,79,144Tb,0.3969,4.29,s,0.14,EC+B+,34,
65,78,143Tb,0,12,s,1,ε+β+,100,
65,78,143Tb,0+X,17,s,4,IT,,
65,78,143Tb,0+X,17,s,4,EC+B+,,
66,75,141Dy,0,1,s,0.1,ε+β+,100,
66,75,141Dy,0,1,s,0.1,εp,,
66,76,142Dy,0,2.3,s,0.3,εp,0.06,0.03
66,76,142Dy,0,2.3,s,0.3,ε+β+,100,
66,73,139Dy,0,0.6,s,0.2,εp,11,
66,73,139Dy,0,0.6,s,0.2,ε+β+,100,
66,74,140Dy,0,,,,εp,,
66,74,140Dy,0,,,,ε+β+,,
66,79,145Dy,0,9.5,s,1.1,εp,50,
66,79,145Dy,0,9.5,s,1.1,ε+β+,100,
66,79,145Dy,0.1182,14.3,s,0.7,ECp,50,
66,79,145Dy,0.1182,14.3,s,0.7,EC+B+,100,
66,77,143Dy,0,4.3,s,0.7,ε+β+,100,
66,77,143Dy,0,4.3,s,0.7,εp,,
66,77,143Dy,0.3107,3,s,0.3,EC+B+,100,
66,77,143Dy,0.3107,3,s,0.3,ECp,,
66,78,144Dy,0,9.1,s,0.4,ε+β+,100,
66,78,144Dy,0,9.1,s,0.4,εp,,
66,82,148Dy,0,3.2,m,0.2,ε+β+,100,
66,83,149Dy,0,4.2,m,0.1,ε+β+,100,
66,83,149Dy,2.6611,0.49,s,0.015,IT,99.3,0.3
66,83,149Dy,2.6611,0.49,s,0.015,EC+B+,0.7,0.3
66,80,146Dy,0,33.2,s,0.7,ε+β+,100,
66,80,146Dy,2.9345,150,ms,20,IT,100,
66,81,147Dy,0,67,s,7,εp,0.05,
66,81,147Dy,0,67,s,7,ε+β+,99.95,
66,81,147Dy,0.7505000000000001,55.2,s,0.4,IT,31.1,2.3
66,81,147Dy,0.7505000000000001,55.2,s,0.4,EC+B+,68.9,2.3
66,86,152Dy,0,2.38,h,0.02,ɑ,0.1,0.007
66,86,152Dy,0,2.38,h,0.02,ε+β+,99.9,0.007
66,87,153Dy,0,6.42,h,0.12,ɑ,0.0094,0.0014
66,87,153Dy,0,6.42,h,0.12,ε+β+,99.9906,0.0014
66,84,150Dy,0,7.17,m,0.05,ɑ,37,4
66,84,150Dy,0,7.17,m,0.05,ε+β+,63,4
66,85,151Dy,0,18,m,0.4,ɑ,5.6,0.4
66,85,151Dy,0,18,m,0.4,ε+β+,94.4,0.4
66,88,154Dy,0,2.75e+06,y,1.53e+06,ɑ,100,
66,89,155Dy,0,9.92,h,0.14,ε+β+,100,
66,93,159Dy,0,145.3,d,1.4,ε,100,
66,91,157Dy,0,8.14,h,0.04,ε+β+,100,
66,99,165Dy,0,2.331,h,0.004,β⁻,100,
66,99,165Dy,0.10815519999999999,1.258,m,0.006,B-,2.24,0.11
66,99,165Dy,0.10815519999999999,1.258,m,0.006,IT,97.76,0.11
66,110,176Dy,0,,,,β⁻,100,
66,110,176Dy,0,,,,β⁻n,,
66,102,168Dy,0,8.7,m,0.3,β⁻,100,
66,101,167Dy,0,6.2,m,0.08,β⁻,100,
66,100,166Dy,0,81.63,h,0.17,β⁻,100,
66,106,172Dy,0,3.52,s,0.23,β⁻,100,
66,106,172Dy,1.2779,0.7,s,0.04,B-,19,3
66,106,172Dy,1.2779,0.7,s,0.04,IT,81,3
66,105,171Dy,0,4.1,s,0.4,β⁻,100,
66,104,170Dy,0,55,s,8,β⁻,100,
66,103,169Dy,0,39,s,8,β⁻,100,
66,109,175Dy,0,,,,β⁻,100,
66,109,175Dy,0,,,,β⁻n,,
66,108,174Dy,0,,,,β⁻,100,
66,107,173Dy,0,1.43,s,0.2,β⁻,100,
67,73,140Ho,0,6,ms,3,p,100,
67,76,143Ho,0,,,,εp,,
67,76,143Ho,0,,,,ε+β+,,
67,77,144Ho,0,0.7,s,0.1,ε+β+,100,
67,77,144Ho,0,0.7,s,0.1,εp,,
67,74,141Ho,0,4.1,ms,0.1,p,100,
67,75,142Ho,0,0.4,s,0.1,ε+β+,100,
67,75,142Ho,0,0.4,s,0.1,εp,,
67,75,142Ho,0,0.4,s,0.1,p,,
67,78,145Ho,0,2.4,s,0.1,ε+β+,100,
67,78,145Ho,0,2.4,s,0.1,εp,,
67,79,146Ho,0,3.3,s,0.2,ε+β+,100,
67,79,146Ho,0,3.3,s,0.2,εp,,
67,80,147Ho,0,5.8,s,0.4,ε+β+,100,
67,80,147Ho,0,5.8,s,0.4,εp,,
67,83,150Ho,0,77,s,2,ε+β+,100,
67,83,150Ho,0+X,23.5,s,0.3,EC+B+,100,
67,84,151Ho,0,35.2,s,0.2,ɑ,22,2
67,84,151Ho,0,35.2,s,0.2,ε+β+,78,2
67,84,151Ho,0.041,47.2,s,1.1,a,80,
67,84,151Ho,0.041,47.2,s,1.1,EC+B+,20,
67,81,148Ho,0,2.2,s,1.1,ε+β+,100,
67,81,148Ho,0,2.2,s,1.1,εp,,
67,81,148Ho,0.25,9.6,s,0.13,ECp,0.08,0.01
67,81,148Ho,0.25,9.6,s,0.13,EC+B+,100,
67,82,149Ho,0,21,s,0.2,ε+β+,100,
67,82,149Ho,0.048799999999999996,56,s,3,EC+B+,100,
67,87,154Ho,0,11.76,m,0.18,ɑ,0.018,0.003
67,87,154Ho,0,11.76,m,0.18,ε+β+,99.982,0.003
67,87,154Ho,0.248,3.1,m,0.14,EC+B+,100,
67,87,154Ho,0.248,3.1,m,0.14,IT,,
67,87,154Ho,0.248,3.1,m,0.14,a,0.001,
67,88,155Ho,0,48,m,1,ε+β+,100,
67,85,152Ho,0,147,s,4.8,ɑ,12,3
67,85,152Ho,0,147,s,4.8,ε+β+,88,3
67,85,152Ho,0.16,49.8,s,0.2,a,10.8,1.7
67,85,152Ho,0.16,49.8,s,0.2,EC+B+,89.2,1.7
67,86,153Ho,0,2.01,m,0.02,ɑ,0.051,0.025
67,86,153Ho,0,2.01,m,0.02,ε+β+,99.949,0.025
67,86,153Ho,0.06870000000000001,9.3,m,0.5,a,0.18,0.08
67,86,153Ho,0.06870000000000001,9.3,m,0.5,EC+B+,99.82,0.08
67,89,156Ho,0,56,m,1,ε+β+,100,
67,89,156Ho,0.0524,9.5,s,1.5,IT,100,
67,89,156Ho,0+X,7.57,m,0.27,IT,25,
67,89,156Ho,0+X,7.57,m,0.27,EC+B+,75,
67,90,157Ho,0,12.7,m,0.3,ε+β+,100,
67,91,158Ho,0,11.3,m,0.4,ε+β+,100,
67,91,158Ho,0.06720000000000001,28,m,1,IT,81,
67,91,158Ho,0.06720000000000001,28,m,1,EC+B+,19,
67,91,158Ho,0.18,21.1,m,1.5,IT,7,
67,91,158Ho,0.18,21.1,m,1.5,EC+B+,93,
67,94,161Ho,0,2.48,h,0.05,ε,100,
67,94,161Ho,0.21115,6.77,s,0.07,IT,100,
67,95,162Ho,0,15,m,1,ε+β+,100,
67,95,162Ho,0.10587,67.1,m,0.8,IT,62,
67,95,162Ho,0.10587,67.1,m,0.8,EC+B+,38,
67,92,159Ho,0,33.05,m,0.11,ε+β+,100,
67,92,159Ho,0.20591,8.3,s,0.08,IT,100,
67,93,160Ho,0,25.6,m,0.3,ε+β+,100,
67,93,160Ho,0.05998,4.98,h,0.07,IT,76.2,1.6
67,93,160Ho,0.05998,4.98,h,0.07,EC+B+,23.8,1.6
67,93,160Ho,0.195,3.2,s,0.2,IT,100,
67,99,166Ho,0,26.808,h,0.008,β⁻,100,
67,99,166Ho,0.005969,1132.6,y,3.9,B-,100,
67,96,163Ho,0,4570,y,25,ε,100,
67,96,163Ho,0.29788,1.09,s,0.03,IT,100,
67,97,164Ho,0,28.8,m,0.4,β⁻,40,5
67,97,164Ho,0,28.8,m,0.4,ε+β+,60,5
67,97,164Ho,0.13978000000000002,36.6,m,0.3,IT,100,
67,101,168Ho,0,2.99,m,0.07,β⁻,100,
67,101,168Ho,0.059000000000000004,132,s,4,IT,100,
67,100,167Ho,0,2.9675,h,0.0355,β⁻,100,
67,103,170Ho,0,2.76,m,0.05,β⁻,100,
67,103,170Ho,0.12,43,s,2,B-,100,
67,102,169Ho,0,4.7,m,0.1,β⁻,100,
67,105,172Ho,0,25,s,3,β⁻,100,
67,104,171Ho,0,53,s,2,β⁻,100,
67,107,174Ho,0,3.5,s,0.5,β⁻,100,
67,106,173Ho,0,7.1,s,0.4,β⁻,100,
67,109,176Ho,0,,,,β⁻,100,
67,109,176Ho,0,,,,β⁻n,,
67,108,175Ho,0,1.9,s,0.6,β⁻,100,
67,108,175Ho,0,1.9,s,0.6,β⁻n,,
67,110,177Ho,0,,,,β⁻,100,
67,110,177Ho,0,,,,β⁻n,,
67,111,178Ho,0,,,,β⁻,100,
67,111,178Ho,0,,,,β⁻n,,
68,108,176Er,0,,,,β⁻,100,
68,107,175Er,0,1.2,m,0.3,β⁻,100,
68,106,174Er,0,3.2,m,0.2,β⁻,100,
68,106,174Er,1.1115,3.9,s,0.31,IT,100,
68,105,173Er,0,1.4,m,0.1,β⁻,100,
68,104,172Er,0,49.3,h,0.3,β⁻,100,
68,103,171Er,0,7.516,h,0.002,β⁻,100,
68,101,169Er,0,9.39,d,0.02,β⁻,100,
68,109,177Er,0,,,,β⁻,100,
68,112,180Er,0,,,,β⁻,100,
68,112,180Er,0,,,,β⁻n,,
68,111,179Er,0,,,,β⁻,100,
68,110,178Er,0,,,,β⁻,100,
68,78,146Er,0,1.7,s,0.6,ε+β+,100,
68,78,146Er,0,1.7,s,0.6,εp,,
68,77,145Er,0,0.9,s,0.3,ε+β+,100,
68,77,145Er,0,0.9,s,0.3,εp,,
68,77,145Er,0.253,1,s,0.2,EC+B+,100,
68,77,145Er,0.253,1,s,0.2,ECp,,
68,76,144Er,0,,,,εp,,
68,76,144Er,0,,,,ε+β+,,
68,75,143Er,0,,,,εp,,
68,75,143Er,0,,,,ε+β+,,
68,79,147Er,0,3.2,s,1.2,εp,,
68,79,147Er,0,3.2,s,1.2,ε+β+,100,
68,79,147Er,0.1,1.6,s,0.2,ECp,,
68,79,147Er,0.1,1.6,s,0.2,EC+B+,100,
68,81,149Er,0,4,s,2,εp,7,2
68,81,149Er,0,4,s,2,ε+β+,100,
68,81,149Er,0.7418,8.9,s,0.2,EC+B+,96.5,0.7
68,81,149Er,0.7418,8.9,s,0.2,IT,3.5,0.7
68,81,149Er,0.7418,8.9,s,0.2,ECp,0.18,0.07
68,80,148Er,0,4.6,s,0.1,εp,0.15,
68,80,148Er,0,4.6,s,0.1,ε+β+,100,
68,85,153Er,0,37.1,s,0.2,ɑ,53,3
68,85,153Er,0,37.1,s,0.2,ε+β+,47,3
68,84,152Er,0,10.2,s,0.1,ɑ,90,4
68,84,152Er,0,10.2,s,0.1,ε+β+,10,4
68,83,151Er,0,23.5,s,1.3,ε+β+,100,
68,83,151Er,2.586,0.58,s,0.02,IT,95.3,0.4
68,83,151Er,2.586,0.58,s,0.02,EC+B+,4.7,0.4
68,82,150Er,0,18.7,s,0.7,ε+β+,100,
68,89,157Er,0,18.65,m,0.1,ε+β+,100,
68,88,156Er,0,19.5,m,1.0,ɑ,0.000012,0.000003
68,88,156Er,0,19.5,m,1.0,ε+β+,100,
68,87,155Er,0,5.3,m,0.3,ɑ,0.022,0.007
68,87,155Er,0,5.3,m,0.3,ε+β+,99.978,0.007
68,86,154Er,0,3.73,m,0.09,ɑ,0.47,0.13
68,86,154Er,0,3.73,m,0.09,ε+β+,99.53,0.13
68,92,160Er,0,28.58,h,0.09,ε,100,
